orig_id,post,aspect,polarity,pred_aspect,pred_sentiment,aspect_true,sent_true,aspect_pred,sent_pred,fw_status_code,fw_raw_text,fw_error,aspect_correct,sentiment_correct,both_correct
7063,টের পাবেন নির্বাচনে যান।,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
7753,নির্বাচন আরো সহজ হয়ে গেল,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4733,এমন কারো ফ্যান হইয়েন না যে এমনকি আপনাকে চিনতে ও চায় না... ফ্যান হওন মুহাম্মদ (সা) এর যিনি আমাদের জন্য ১৪০০ বছর আগে কেদেছেন!!,religion,negative,religion,positive,religion,negative,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
7370,আজ সেহেরি শেষ সময় কখন,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
3357,আমরা জামিন চাই,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
1116,এটা আগে থেকেই জানতাম,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
5354,আর্জেন্টাইন ফ্যান হয়ে বলতেসি নেইমার ফিরলে বার্সাতেই ক্যারিয়ার শেষ করবে লিখে রাখেন৷,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
6307,"হাত বানদিবে, পা বানদিবে মন বনদিবে কি দিয়া?",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
102,বেচারা মেসির ভক্তগুলারি বেশি আফসোস মেসির চেয়ে।,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
1637,বঙ্গবন্ধুর কাছের মানুষ সব ঐক্যফ্রন্টে।,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
358,মজার ব্যাপার হচেছ প্রধান নির্বাচন কমিশার হচেছ এইচ টি ইমাম হারামজাদা।,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
1601,ইসির সঙ্গে এরশাদের নেতৃত্বে সম্মিলিত জোটের বৈঠক শুরু,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
4446,প্রিয় তামিম ইকবাল ভাই তোমাকে অনেক ভালবাসি তুমি যখন টিমে আসো তখন টিম টাই অন্যরকম হয়েযায়।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
6054,"বার্সার সমর্থকদের কথা বাদ দেন,যারা বায়ার্ন করে ওদের ডেকে জেনে দেখেন,কেমন বোধ করছে......",sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
3385,মুসলিমদের দেশ শরিয়া আইন কবে চালু হয় কে জানে।,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
194,অনিচ্ছা স্বত্বে ও কেউ হিজাব পর না,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
7585,নির্বাচনে যাইতে কইলো কেডা ?,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
2966,বার্সার কপালে দুঃখ আছে,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
5300,ঈদের পরে নতুন কর্মসুচি আসছে,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
6158,জাকির নায়েক বিরোধী এসব মোসলমানদের জন্য নাওয়ুবিল্লাহ আর আফসোস,religion,positive,religion,negative,religion,positive,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
297,মিসওয়াক কি নারীদের জন্যও???,religion,neutral,other,negative,religion,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,0,0
7015,"কি পোস্ট মাইরি,প্রথমত ন্যাপলির সাথে ম্যাচে ফোকাস করা উচিত,ওইটায় জিতব।",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
8906,এক জন চায়ের দোকানদার জানে কি করে ভাল চা বানাতে হয়,other,neutral,other,positive,other,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
8626,"কুবিতে ভর্তি পরীক্ষা শুক্রবার, জালিয়াতি প্রতিরোধে ব্যাপক প্রস্তুতি",other,positive,politics,neutral,other,positive,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,0,0,0
3545,সমস্ত বাঙালি জাতির মুক্তি চাই....,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
2522,স্যার আমি কি লিখব বলতে পারছি না,religion,positive,other,negative,religion,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,0,0
2717,আল্লাহ আপনাকে নেক হায়াত দান করুন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
6645,আর্জেন্টিনার সাপোর্টারস মাদক ব্যবসায়ী আর ব্রা - জিলরা ধোয়া তুলশি পাতা নাকি???,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
6458,ভালোবাসা শিখতে হলে তামিম ইকবাল কে আদর্শ মানতে হবে লাভ,sports,positive,other,positive,sports,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
5365,মুসলমান কেন নামের আগে মো. লেখে,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
5843,আলহামদুলিল্লাহ্ শুকরিয়া মহান আল্লাহর,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
8542,যারা জামিন দিতে ভয় পায় তারা আবার মুক্তি দিবে,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
4985,ধার্মিকদের আসল চেহারা ফুটে বেরোচ্ছে।,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
3033,নেক্সট মনে হয় সাব্বির,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
947,একজন স্বৈরাচারের পতন ঘাটাতে হলে আন্তর্জাতিক চাপ এবং আন্দোলন দুটোই জরুরী।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4810,"হারেনি সাকিব ভাই,হেরেছে বাংলাদেশ!!",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
8688,ছাগলের আবার ভাষণ,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
378,নৌকার পক্ষে ব্যতিক্রমী প্রচারণায় সাড়া ফেলেছেন,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
6803,বিপিএলের সেরা খেলা এটা।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
7499,প্রধানমন্ত্রী আল্লাহ ছাড়া এবং সুষ্ঠু নির্বাচন ছাড়া আর কোনো জিনিসকে ভয় পান না।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1643,"ভাই,পরের এশিয়া কাপ পর্যন্ত থাকেন, আরো একবার অর্থাৎ পরের এশিয়া কাপেও আপনার উপস্থিতি কামনা করি।",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
